,gnd,person,sameAs,forename,surname,dateOfDeath,dateOfBirth
1021,http://d-nb.info/gnd/118551507,"{'dateOfDeath': '8. Juli 1952', 'variantName': ['Karl Jakob Girš', 'Karl J. Hirsch', 'Karl Jacob Hirsch', 'Karl Böttner', 'Joe Gassner', 'Jacobus', 'Joga'], 'forename': 'Karl Jakob', 'surname': 'Hirsch', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@id': 'http://d-nb.info/gnd/4028781-6', '@value': 'Journalist'}, {'@id': 'http://d-nb.info/gnd/4037215-7', '@value': 'Maler'}, {'@id': 'http://d-nb.info/gnd/4122089-4', '@value': 'Bühnenbildner'}], 'biographicalOrHistoricalInformation': 'Dt. Graphiker und Schriftsteller', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Karl Jakob Hirsch', 'dateOfBirth': '13. November 1892'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118551507', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/12170646', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://id.loc.gov/authorities/names/n87893733', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/39418306', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.deutsche-biographie.de/pnd118551507.html', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}, {'@id': 'http://www.isni.org/0000000108896137', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}, {'@id': 'http://www.isni.org/0000000368550730', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Karl Jakob,Hirsch,8. Juli 1952,13. November 1892
1022,http://d-nb.info/gnd/116471557,"{'dateOfDeath': '1939', 'variantName': ['Willy Lang', 'Willi Lang'], 'forename': 'Alexander', 'surname': 'Castell', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Alexander Castell', 'dateOfBirth': '1883'}","[{'@id': 'http://viaf.org/viaf/49977547', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.hls-dhs-dss.ch/textes/d/D43618.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}]",Alexander,Castell,1939,1883
1023,http://d-nb.info/gnd/127537481,"{'periodOfActivity': '1921', 'preferredName': 'A. Efross', 'surname': 'Efross', 'forename': 'A.'}","[{'@id': 'http://viaf.org/viaf/52714227', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000014293407', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",A.,Efross,,
1024,http://d-nb.info/gnd/127703950,"{'periodOfActivity': '1929', 'variantName': ['Michail Karpow', 'Michail Karpov', 'Michail Pavlovič Karpov'], 'preferredName': 'Michail P. Karpov', 'surname': 'Karpov', 'forename': 'Michail P.'}","[{'@id': 'http://viaf.org/viaf/57643573', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}]",Michail P.,Karpov,,
1025,http://d-nb.info/gnd/118639501,"{'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/c/c7/Frankhar.JPG', 'url': 'https://commons.wikimedia.org/wiki/File:Frankhar.JPG?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Frankhar.JPG?width=270'}, 'dateOfDeath': '27. August 1931', 'variantName': ['James T. Harris', 'James Thomas Harris'], 'forename': 'Frank', 'surname': 'Harris', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@id': 'http://d-nb.info/gnd/4176310-5', '@value': 'Publizist'}, {'@id': 'http://d-nb.info/gnd/4159575-0', '@value': 'Herausgeber'}, {'@id': 'http://d-nb.info/gnd/4177294-5', '@value': 'Redakteur'}], 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4075416-9', '@value': 'Nizza'}, 'dateOfBirth': '14. Februar 1856', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Frank Harris', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4086664-6', '@value': 'Galway'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118639501', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://beacon.findbuch.de/gnd-resolver/pw_imdb/http://beacon.findbuch.de/gnd-resolver/pw_imdb/118639501', 'publisher': {'icon': 'http://i.media-imdb.com/images/SFff39adb4d259f3c3fd166853a6714a32/desktop-favicon.ico', 'name': 'Internet Movie Database (IMDb)', 'abbr': 'IMDB'}}, {'@id': 'http://data.bnf.fr/12677203', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Frank_Harris', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n50024951', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/120702927', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000115264664', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}, {'@id': 'http://www.isni.org/000000036859643X', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Frank,Harris,27. August 1931,14. Februar 1856
1026,http://d-nb.info/gnd/104234288,"{'dateOfDeath': '1954', 'variantName': ['Franz C. Endres', 'Franz K. Endres', 'Franz Karl Endres', 'Ein Deutscher', 'Bruder Meister'], 'forename': 'Franz Carl', 'surname': 'Endres', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/4/43/Franz_Carl_Enders,_Nargileh._1916.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Franz_Carl_Enders,_Nargileh._1916.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Franz_Carl_Enders,_Nargileh._1916.jpg?width=270'}, 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Franz Carl Endres', 'dateOfBirth': '1878'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/104234288', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://id.loc.gov/authorities/names/n85059243', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/37346973', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.hls-dhs-dss.ch/textes/d/D28198.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}, {'@id': 'http://www.isni.org/0000000110555155', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Franz Carl,Endres,1954,1878
1027,http://d-nb.info/gnd/126036543,"{'periodOfActivity': '1906', 'preferredName': 'Arnim Beowulf', 'surname': 'Beowulf', 'forename': 'Arnim'}","[{'@id': 'http://viaf.org/viaf/67447290', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000014803374', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Arnim,Beowulf,,
1028,http://d-nb.info/gnd/119257343,"{'dateOfDeath': '1934', 'variantName': ['S. Kirov', 'S. M. Kirov', 'Sergej Kirov', 'Sergej Mironovič Kirov', 'S. Kirow', 'S. M. Kirow', 'Sergej Mironowitsch Kirow', 'Sergej M. Kostrikov', 'Sergej Mironovič Kostrikov', 'Sergej M. Kostrikow', 'Sergej M. Kirow'], 'forename': 'Sergej M.', 'surname': 'Kirov', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4046517-2', '@value': 'Politiker'}], 'biographicalOrHistoricalInformation': 'Seine Ermordung war Auslöser für die ""große Säuberung"" (Tschistka, 1935-39)', 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/9/9d/Sergei_Kirov.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Sergei_Kirov.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Sergei_Kirov.jpg?width=270'}, 'preferredName': 'Sergej M. Kirov', 'dateOfBirth': '1886'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/119257343', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/12260014', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Sergey_Kirov', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n86125765', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/97113613', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000110002542', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Sergej M.,Kirov,1934,1886
1029,http://d-nb.info/gnd/116601353,"{'dateOfDeath': '1941', 'variantName': ['Kurt Ehrenfried Geucke', 'Curt Ehrenfried Geucke', 'Kurt Ehrenfried Geuke', 'Curt Geucke'], 'forename': 'Kurt', 'surname': 'Geucke', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Kurt Geucke', 'dateOfBirth': '1864'}","[{'@id': 'http://id.loc.gov/authorities/names/n2003075819', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/10601483', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/000000003483547X', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Kurt,Geucke,1941,1864
1030,http://d-nb.info/gnd/117532304,"{'variantName': ['Walter Richter Reichhelm', 'Walter Richter-Reichhelm'], 'forename': 'Walter', 'surname': 'Richter-Reichhelm', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4059756-8', '@value': 'Theologe'}], 'biographicalOrHistoricalInformation': 'Berlin (Wirkungsort)', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Walter Richter-Reichhelm', 'dateOfBirth': '1873'}","[{'@id': 'http://viaf.org/viaf/62329021', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000010406814', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Walter,Richter-Reichhelm,,1873
1031,http://d-nb.info/gnd/118727869,"{'dateOfDeath': '1879', 'forename': 'Heinrich', 'surname': 'Leuthold', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}, {'@id': 'http://d-nb.info/gnd/4028781-6', '@value': 'Journalist'}], 'biographicalOrHistoricalInformation': 'Schweiz. Schriftsteller', 'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/2/24/Heinrich_Leuthold.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Heinrich_Leuthold.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Heinrich_Leuthold.jpg?width=270'}, 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Heinrich Leuthold', 'dateOfBirth': '1827'}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118727869', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/14849607', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Heinrich_Leuthold', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/nr88001087', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/ws/118727869', 'publisher': {'icon': 'http://wikisource.org/favicon.ico', 'name': 'Wikisource', 'abbr': 'WIKISOURCE'}}, {'@id': 'http://viaf.org/viaf/15040094', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.deutsche-biographie.de/pnd118727869.html', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}, {'@id': 'http://www.deutsche-biographie.de/pnd118727869.html?anchor=adb', 'publisher': {'name': 'Historische Kommission bei der Bayerischen Akademie der Wissenschaften und Bundesarchiv', 'abbr': 'HKBAWB'}}, {'@id': 'http://www.hls-dhs-dss.ch/textes/d/D12075.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}, {'@id': 'http://www.isni.org/0000000080946381', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Heinrich,Leuthold,1879,1827
1032,http://d-nb.info/gnd/118594982,"{'depiction': {'image': 'http://upload.wikimedia.org/wikipedia/commons/7/74/Georgi_Plechanow.jpg', 'url': 'https://commons.wikimedia.org/wiki/File:Georgi_Plechanow.jpg?uselang=de', 'thumbnail': 'https://commons.wikimedia.org/wiki/Special:FilePath/Georgi_Plechanow.jpg?width=270'}, 'dateOfDeath': '30. Mai 1918', 'variantName': ['Georgij V. Plechanov', ""N. Bel'tov"", 'N. Beltow', 'G. Plakhanov', 'George Plechanoff', 'Georgij V. Plechanoff', 'G. V. Plechanov', ""G. V. Plechanov'"", 'Georg Plechanov', 'Georgi Plechanov', 'Georgij Plechanov', 'G. Plechanow', 'G. V. Plechanow', 'G. W. Plechanow', 'Georg Plechanow', 'Georg W. Plechanow', 'Georgi Plechanow', 'Georgi W. Plechanow', 'Georgi Walentinowitsch Plechanow', 'Georgij Plechanow', 'Georgij V. Plechanow', 'G. Plekhanoff', 'Georges Plekhanoff', 'G. V. Plekhanov', 'G. V. Plékhanov', 'George V. Plekhanov', 'Georges Plékhanov', 'Georgii Plekhanov', 'Georgii V. Plekhanov', 'Georges Plekhanov', 'Purehanofu', 'Gē Vē Purehānofu', 'Pu-lieh-han-no-fu', 'Georgi Valentinovich Plekhanov', 'Georgy Valentinovich Plekhanov', 'Georgiĭ Valentinovich Plekhanov', 'Georgiĭ Plekhanov', 'G. W. Plékhanoff', 'George Plekhanoff', 'Jorge Plejanov', 'A. Kirsanov', 'Jerzy Plechanow', 'A. Volgin', 'G. V. Plehanov', 'G. Plechanov', 'G. W. Plechanov', 'G. Pliḫānuf', '... Batault-Plekhanov', '... Batault-Plechanov', 'Pu lie han nuo fu', 'Puliehannuofu', 'Georgi W. Plechanow', '普列汉诺夫', 'プレハーノフ、ゲオルギー・ヴァレンチノヴィチ'], 'forename': 'Georgij Valentinovič', 'surname': 'Plechanov', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4028781-6', '@value': 'Journalist'}, {'@id': 'http://d-nb.info/gnd/4045790-4', '@value': 'Philosoph'}, {'@id': 'http://d-nb.info/gnd/4177943-5', '@value': 'Revolutionär'}], 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/7697502-2', '@value': 'Zelenogorsk (Sankt Petersburg)'}, 'dateOfBirth': '11. Dezember 1856', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Georgij Valentinovič Plechanov', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4536533-7', '@value': 'Lipezk (Oblast)'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/118594982', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://data.bnf.fr/13192970', 'publisher': {'icon': 'http://www.bnf.fr/bnf_dev/icono/favicon.ico', 'name': 'Bibliothèque nationale de France | National Library of France', 'abbr': 'BNF'}}, {'@id': 'http://en.wikipedia.org/wiki/Georgi_Plekhanov', 'publisher': {'icon': 'http://en.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Englisch)', 'abbr': 'WKP'}}, {'@id': 'http://id.loc.gov/authorities/names/n50064804', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/27208870', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.hls-dhs-dss.ch/textes/d/D28383.php', 'publisher': {'icon': 'http://www.hls-dhs-dss.ch/favicon.ico', 'name': 'Historisches Lexikon der Schweiz (HLS)', 'abbr': 'CH_HLS'}}]",Georgij Valentinovič,Plechanov,30. Mai 1918,11. Dezember 1856
1033,http://d-nb.info/gnd/126985669,"{'periodOfActivity': '1940', 'preferredName': 'Heinrich Strake', 'surname': 'Strake', 'forename': 'Heinrich'}","[{'@id': 'http://viaf.org/viaf/72401613', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000014997308', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}]",Heinrich,Strake,,
1034,http://d-nb.info/gnd/100859038,"{'dateOfDeath': '25. November 1954', 'variantName': ['Max Friedrich Albert Pribilla', 'M. Pribilla', 'Max Przibilla'], 'forename': 'Max', 'surname': 'Pribilla', 'professionOrOccupation': [{'@id': 'http://d-nb.info/gnd/4045790-4', '@value': 'Philosoph'}, {'@id': 'http://d-nb.info/gnd/4030020-1', '@value': 'Katholischer Theologe'}, {'@id': 'http://d-nb.info/gnd/4053309-8', '@value': 'Schriftsteller'}], 'biographicalOrHistoricalInformation': 'Dt. Jesuit', 'placeOfDeath': {'@id': 'http://d-nb.info/gnd/4047820-8', '@value': 'Pullach i. Isartal'}, 'dateOfBirth': '22. November 1874', 'gender': {'@id': 'http://d-nb.info/standards/vocab/gnd/gender#male', '@value': 'Mann'}, 'preferredName': 'Max Pribilla', 'placeOfBirth': {'@id': 'http://d-nb.info/gnd/4031483-2', '@value': 'Köln'}}","[{'@id': 'http://toolserver.org/~authoritycontrol/redirect/gnd/de/100859038', 'publisher': {'icon': 'http://de.wikipedia.org/favicon.ico', 'name': 'Wikipedia (Deutsch)', 'abbr': 'WKPDE'}}, {'@id': 'http://id.loc.gov/authorities/names/no99077224', 'publisher': {'icon': 'http://www.loc.gov/favicon.ico', 'name': 'Library of Congress / NACO', 'abbr': 'LC'}}, {'@id': 'http://viaf.org/viaf/75957206', 'publisher': {'icon': 'http://viaf.org/viaf/images/viaf.ico', 'name': 'VIAF - Virtual International Authority File', 'abbr': 'VIAF'}}, {'@id': 'http://www.isni.org/0000000121399522', 'publisher': {'icon': 'http://www.isni.org/sites/default/files/isni_new_favicon.ico', 'name': 'International Standard Name Identifier (ISO 27729)', 'abbr': 'ISNI'}}, {'@id': 'http://www.pacelli-edition.de/gnd100859038', 'publisher': {'name': 'Kritische Online-Edition der Nuntiaturberichte Eugenio Pacellis (1917-1929)', 'abbr': 'PACELLI'}}]",Max,Pribilla,25. November 1954,22. November 1874
