row	authorFirstname	authorLastname	 X	GND	preferredName	yearOfBirth	yearOfDeath	placeOfBirth	placeOfDeath	professionOrOccupation	foaf_page	
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/121820181	Schmitt, Johann Heinrich von	1743	1805	 	 	 	http://de.wikipedia.org/wiki/Heinrich_von_Schmitt	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/1012570266	Schmitt, Heinrich	1852	1920	Ulm	 	 	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/1016000928	Schmitt, Heinrich	1890	 	 	 	Architekt	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/1017213623	Schmitt, Heinrich Ludwig	1808	1892	Lautzenbrücken	Marburg	Schulleiter | Pädagoge	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/128964057	Smith, Henry Clay	1836	1912	 	 	Landwirt	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/129399876	Schmitt, Heinrich	 	 	 	 	Soldat	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/132907720	Schmitt, Ferdinand Heinrich	 	 	 	 	Arzt	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/116799544	Schmitt, Eugen Heinrich	1851	1916	 	 	Philosoph | Schriftsteller | Philologe	http://de.wikipedia.org/wiki/Eugen_Heinrich_Schmitt	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/125451555	Schmitt, Heinrich Georg	 	 	 	 	 	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/124559875	Schmidt, Heinrich Joachim	 	 	 	 	 	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/1028810814	Schmitt, Heinrich	1861	 	Münster <Selters>	 	Pädagoge | Schulleiter	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/1029993076	Schmitt, Heinrich	1851	1916	 	 	Geistlicher	 	DifferentiatedPerson
5478	Heinrich	Schmitt	 	http://d-nb.info/gnd/1036239551	Schmitt, Heinrich Ludwig	1861	 	 	 	Schulleiter | Gymnasiallehrer	 	DifferentiatedPerson
5480	Gustav	Regler	 	http://d-nb.info/gnd/118599011	Regler, Gustav	1898	1963	 	 	Schriftsteller | Lyriker | Dramatiker	http://de.wikipedia.org/wiki/Gustav_Regler	Pseudonym
5480	Gustav	Regler	 	http://d-nb.info/gnd/129187747	Regler, Gustav Bernhard	 	 	 	 	 	 	DifferentiatedPerson
5482	Friedrich (Wolfgang)	Adler	 	http://d-nb.info/gnd/118647016	Adler, Friedrich	1879	1960	 	 	Politiker | Sozialist | Physiker | Schriftsteller	http://de.wikipedia.org/wiki/Friedrich_Adler_%28Politiker%29	DifferentiatedPerson
5484	Bernard von	Brentano	 									
5485	Ludwig	Renn	 	http://d-nb.info/gnd/118599720	Renn, Ludwig	1889	1979	Dresden	Berlin	Schriftsteller | Historiker	http://de.wikipedia.org/wiki/Ludwig_Renn	Pseudonym
5487	Bruno	Vogel	 	http://d-nb.info/gnd/11753000X	Vogel, Bruno	1898	1987	Leipzig	London	Schriftsteller	http://de.wikipedia.org/wiki/Bruno_Vogel	DifferentiatedPerson
5489	Victoria (Trude)	Wolf	 	http://d-nb.info/gnd/11744328X	Wolf, Victoria	1903	1992	Heilbronn	Los Angeles, Calif.	Schriftstellerin | Journalistin | Drehbuchautorin	http://de.wikipedia.org/wiki/Victoria_Wolff	DifferentiatedPerson
5508	Hendrik Willem van	Loon	 									
5513	Hans von	Wyl	 									
5515	Maurice	Dekobra	 	http://d-nb.info/gnd/118524445	Dekobra, Maurice	1885	1973	 	 	 	http://de.wikipedia.org/wiki/Maurice_Dekobra	DifferentiatedPerson
5516	Bertha	Suttner	 	http://d-nb.info/gnd/118620126	Suttner, Bertha von	1843	1914	Prag	Wien	Schriftstellerin	http://de.wikipedia.org/wiki/Bertha_von_Suttner	DifferentiatedPerson
5517	Berthold	Frucht	 									
5522	Lisa	Wenger	 	http://d-nb.info/gnd/117285978	Wenger, Lisa	1858	1941	 	 	Schriftstellerin | Künstlerin	http://de.wikipedia.org/wiki/Lisa_Wenger	DifferentiatedPerson
5523	Alfred	Wolfenstein	 	http://d-nb.info/gnd/11864341X	Wolfenstein, Alfred	1883	1945	Halle (Saale)	Paris	Schriftsteller | Lyriker | Dramatiker | Übersetzer	http://de.wikipedia.org/wiki/Alfred_Wolfenstein	Pseudonym
5524	André	Philip	 	http://d-nb.info/gnd/118860461	Philip, André	1902	1970	 	 	 	http://de.wikipedia.org/wiki/Andr%C3%A9_Philip	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/11746337X	Vogel, Johann Jacob	1660	1729	 	 	Historiker | Pfarrer	http://de.wikipedia.org/wiki/Johann_Jakob_Vogel_%28Historiker%29	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/117463345	Vogel, Johann Friedrich	1829	1895	 	 	Kupferstecher	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/117465976	Vogl, Johann Baptist	1818	1866	 	 	Schriftsteller | Redakteur	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/117703702	Vogel, Johann Phillipp Albert	1814	1886	Berlin	Berlin	Holzschneider	http://de.wikipedia.org/wiki/Johann_Philipp_Albert_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/119173204	Vogel, Johann Theodor	1766	1837	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/119403552	Vogel, Johann Jakob	 	1727	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/12030595X	Vogel, Johan Lodewyk	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/120335425	Vogel, Johann Andreas Christoph	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/12026367X	Vogel, Johann Gottfried	 	 	 	 	Jurist	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/11770380X	Vogel, Johann Wilhelm	1657	1723	 	 	Reisender	http://de.wikipedia.org/wiki/Johann_Wilhelm_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/120947692	Vogel, Johann Salomon	 	1721	 	 	Arzt	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/121123162	Vogel, Johann Heinrich	1636	1684	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/117703877	Vogel von Vogelstein, Johann	 	 	 	 	Kunsthistoriker	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/119477351	Vogel, Johann Friedrich	1716	1740	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/120613212	Vogel, Johann Franz	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/118768921	Vogel, Johann Christoph	1756	1788	Nürnberg	Paris	Komponist	http://de.wikipedia.org/wiki/Johann_Christoph_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/118768972	Vogl, Johann Nepomuk	1802	1866	Wien	Wien	Schriftsteller | Beamter	http://de.wikipedia.org/wiki/Johann_Nepomuk_Vogl	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/121123189	Vogel, Johann Hermann	1740	1806	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/124774717	Vogel, Johann Christoph	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/101588153X	Vogel, Johann Gottfried	1691	1748	 	Dresden	Jurist	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1015180620	Vogel, Johann Gerhard	 	 	Hannover	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1019706279	Vogel, Johann Jakob	 	 	 	 	Respondent	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1021354058	Vogel, Johann Jakob	1726	1775	Waltershausen	 	Gymnasiallehrer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1019758392	Vogel, Johann David	 	 	Nürnberg	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1026349257	Vogel, Johann Jakob	1813	1862	 	 	Kaufmann | Offizier | Sammler	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/174113390	Vogel, Johann Philipp Neri Maria	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/101009739	Vogel, Georg Johann Ludwig	1742	1776	 	 	Theologe | Hebraist	http://de.wikipedia.org/wiki/Georg_Johann_Ludwig_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/10434668X	Vogel, Johann Christoph	 	 	 	 	Jurist	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/104346698	Vogel, Johann Christian Emanuel	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/104321512	Vogel, Johann Christian	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/104085703	Vogel, Johann Carl Christoph	1795	1862	 	 	Geograph | Pädagoge | Schriftsteller | Philologe | Lehrer	http://de.wikipedia.org/wiki/Johann_Karl_Christoph_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/129710369	Vogel, Johann Adam	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/128611022	Vogel, Johann Balthasar	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/130084166	Vogel, Johann Caspar	1674	1754	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/129430838	Vogel, Johann Taddäus	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/132283263	Vogel, Carl Johann Franz	 	 	 	 	Arzt	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/132741962	Vogel, Johann Michael	 	 	 	 	Jurist	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/130551961	Vogel, Johann	1536	1599	Dresden	 	Pfarrer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/13024418X	Vogel, Johann Jakob	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/130077518	Vogel, Johann Heinrich	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/130252506	Vogel, Johann Joseph	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/130261629	Vogel, Johann	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/129268666	Vogel, Johann	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/129842265	Vogel, Johann Wilhelm	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/129317535	Vogel, Johann Jacob	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/129268615	Vogel, Johann Christoph	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/115552952	Vogel, Johann August	1578	1602	 	 	Theologe	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/115694951	Vogel, Johann Ludwig Andreas von	1771	1840	 	 	Arzt	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/115720219	Vogel, Johann Christoph Emanuel	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/115553010	Vogel, Johann Albrecht	1705	1787	 	 	Pfarrer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/123338190	Vogel, Johann	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/123546915	Vogel, Hans	1881	1945	 	London	Politiker | Abgeordneter | Holzbildhauer	http://de.wikipedia.org/wiki/Hans_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/121697762	Vogel, Johann David	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/122410823	Vogel, Johann Samuel	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/123115116	Vogel, Johann Gottlieb	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/12300215X	Vogel, Jean Philipp Néri Marie	 	 	 	 	Hofrat | Beamter	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/124496792	Vogel, Johann Valentin	 	 	 	 	Arzt	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/121605493	Vogel, Johann Ludwig	1790	1846	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/122540255	Vogel, Johann Ludwig	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/123619408	Vogel, Johann	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/123007097	Vogel, Johann Friedrich	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/117703796	Vogel, Johann Georg	1739	1826	 	 	Theologe | Superintendent	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/141900431	Vogel, Johann Ernst	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/14214407X	Vogel, Johann Georg	 	 	 	 	Jurist	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/141124237	Vogel, Louis	 	 	 	 	Komponist | Flötist	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/142386049	Vogel, Johann Georg	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/133575063	Vogel, Johann Conrad	1656	1721	 	 	Orgelbauer | Bildhauer	http://de.wikipedia.org/wiki/Johann_Conrad_Vogel	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/133575004	Vogel, Johann	 	 	 	 	Meistersinger | Bortenmacher	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/137713177	Vogel, Joseph	1735	1785	 	 	Maurer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/13771291X	Vogel, Johann Georg Carl von	1798	1870	Nürnberg	Ansbach	Jurist | Beamter	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/132832755	Vogel, Johann Christoph	 	 	 	 	Philosoph	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/100686877	Vogel, Johann Nicolaus von	1696	1770	Coburg	Wien	Bibliograph	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1027567649	Vogel, Johann Michael	1867	1945	 	 	Organist | Musiklehrer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/102777931X	Vogel, Johann Heinrich	1832	1930	 	 	Chemiker	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1037557727	Vogel, Johann Kaspar	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1037614399	Vogel, Johann	 	 	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1037605063	Vogel, Johann Georg	 	1775	 	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1036737756	Vogel, Johann	 	 	 	 	Papiermacher	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1042543437	Vogel, Johann	 	 	 	 	Pfarrer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/104168293X	Vogel, Johann	 	 	null	 	 	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1032984465	Vogel, Johann Nepomuk	1778	 	 	 	Pfarrer	 	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1014349664	Vogel, Johann	1589	1663	Nürnberg	 	Schriftsteller | Pädagoge | Schulleiter	http://de.wikipedia.org/wiki/Johannes_Vogel_%28Dichter%29	DifferentiatedPerson
5528	Johann	Vogel	 	http://d-nb.info/gnd/1014564808	Vogel, Johann Georg	 	 	 	 	 	 	DifferentiatedPerson
5534	Wilhelm August Friedrich	Chmara	 									
5537	John	Heartfield	 	http://d-nb.info/gnd/118547437	Heartfield, John	1891	1968	Berlin	Berlin	Maler | Graphiker | Photograph	http://de.wikipedia.org/wiki/John_Heartfield	Pseudonym
5539	Theodor, Dr. jur.	Fuchs	 									
5540	Walter	Tritsch	 									
5546	Eugen	Lennhoff	 	http://d-nb.info/gnd/116908777	Lennhoff, Eugen	1891	1944	 	 	Schriftsteller | Journalist | Freimaurer	 	DifferentiatedPerson
5548	Kurt Clemens	Burkert	 									
5549	Karl Otto Wilhelm	Paetel	 									
5554	Nadezda K.	Krupskaja	 	http://d-nb.info/gnd/118724827	Krupskaja, Nadežda K.	1869	1939	 	 	 	http://de.wikipedia.org/wiki/Nadeschda_Konstantinowna_Krupskaja	DifferentiatedPerson
5568	Max	Schippel	 	http://d-nb.info/gnd/117274224	Schippel, Max	1859	1928	Chemnitz	Dresden	Journalist | Redakteur | Publizist | Politiker | Abgeordneter	http://de.wikipedia.org/wiki/Max_Schippel	DifferentiatedPerson
5576	Kurt	Robitschek	 	http://d-nb.info/gnd/116577967	Robitschek, Kurt	1890	1950	Prag	New York, NY	Kabarettist | Theaterdirektor | Schriftsteller	http://de.wikipedia.org/wiki/Kurt_Robitschek	DifferentiatedPerson
5583	Max	Hochdorf	 	http://d-nb.info/gnd/11600021X	Hochdorf, Max	1880	1948	 	 	Journalist | Schriftsteller | Theaterkritiker	http://de.wikipedia.org/wiki/Max_Hochdorf	Pseudonym
5584	Wolfgang	Glaesser	 	http://d-nb.info/gnd/141219327	Glässer, Wolfgang	1908	1973	Breslau	Bonn	Jurist | Ministerialbeamter	 	DifferentiatedPerson
5606	Erich	Muehsam	 	http://d-nb.info/gnd/118584758	Mühsam, Erich	1878	1934	Berlin	Oranienburg	Schriftsteller | Redakteur | Anarchist	http://de.wikipedia.org/wiki/Erich_M%C3%BChsam	DifferentiatedPerson
5607	Fritz Max	Cahen	 	http://d-nb.info/gnd/118666525	Cahén, Fritz Max	1891	1966	Saarlouis	Bonn	Publizist | Journalist | Redakteur	 	DifferentiatedPerson
5608	Kurt	Martin	 	http://d-nb.info/gnd/171050630	Martin, Kurt	1904	1995	 	 	Wirtschaftswissenschaftler	 	DifferentiatedPerson
5608	Kurt	Martin	 	http://d-nb.info/gnd/128616369	Martin, Kurt	1904	1995	 	 	 	 	DifferentiatedPerson
5608	Kurt	Martin	 	http://d-nb.info/gnd/116805188	Martin, Kurt	1899	1975	Zürich	Wiessee	Kunsthistoriker | Direktor | Generaldirektor	http://de.wikipedia.org/wiki/Kurt_Martin_%28Kunsthistoriker%29	DifferentiatedPerson
5608	Kurt	Martin	 	http://d-nb.info/gnd/137932286	Martin, Kurt	1892	 	 	 	Theologe | Evangelischer Theologe | Superintendent	 	DifferentiatedPerson
5610	Friedrich	Muckermann	 	http://d-nb.info/gnd/118737295	Muckermann, Friedrich	1883	1946	Bückeburg	 	Katholischer Theologe | Ordenspriester | Publizist | Historiker	http://de.wikipedia.org/wiki/Friedrich_Muckermann	DifferentiatedPerson
5613	Wilhelm	Koenen	 	http://d-nb.info/gnd/118564315	Koenen, Wilhelm	1886	1963	 	 	Politiker	http://de.wikipedia.org/wiki/Wilhelm_Koenen	DifferentiatedPerson
5613	Wilhelm	Koenen	 	http://d-nb.info/gnd/134430778	Koenen, Wilhelm	 	 	 	 	Komponist	 	DifferentiatedPerson
5616	Béla	Kun	 	http://d-nb.info/gnd/118778218	Kun, Béla	1886	1939	 	 	Politiker	http://de.wikipedia.org/wiki/B%C3%A9la_Kun	Pseudonym
5621	Georg	Decker	 	http://d-nb.info/gnd/117626953	Decker, Georg Jakob	1732	1799	Basel	Berlin	Buchdrucker	http://de.wikipedia.org/wiki/Georg_Jacob_Decker	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/121143546	Decker, Johann Georg Jakob	 	 	null	 	Pfarrer	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/118889583	Denicke, George	1887	1964	 	 	 	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/104312882	Decker, Georg Stephan	 	 	 	 	 	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/116043539	Decker, Johann Georg	 	 	 	 	Pfarrer	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/116043431	Decker, Georg Jakob	1765	1819	 	 	Buchdrucker	http://de.wikipedia.org/wiki/Georg_Jacob_Decker_der_J%C3%BCngere	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/140602003	Decker, Georg  Felix	 	 	 	 	 	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/137051417	Decker, Martin Georg	 	 	Augsburg	 	 	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/13717456X	Decker, Johann Georg	 	 	 	 	Gastwirt | Politiker | Abgeordneter	 	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/137433328	Decker, Georg	1596	1661	 	 	Drucker	http://de.wikipedia.org/wiki/Georg_Decker_%28Drucker%29	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/135728703	Decker, Georg	1818	1894	 	 	Maler	http://de.wikipedia.org/wiki/Georg_Decker_%28Maler%29	DifferentiatedPerson
5621	Georg	Decker	 	http://d-nb.info/gnd/1037536053	Grynaeus, Johann <Witwe>	 	1763	 	 	 	 	DifferentiatedPerson
5622	Theodor	Herzl	 	http://d-nb.info/gnd/118550241	Herzl, Theodor	1860	1904	Budapest	 	Schriftsteller | Journalist | Politiker	http://de.wikipedia.org/wiki/Theodor_Herzl	DifferentiatedPerson
5624	Paul	Lafargue	 	http://d-nb.info/gnd/118568671	Lafargue, Paul	1842	1911	 	 	 	http://de.wikipedia.org/wiki/Paul_Lafargue	DifferentiatedPerson
5624	Paul	Lafargue	 	http://d-nb.info/gnd/172591015	Fargue, Paul Constantijn la	 	 	 	 	 	 	DifferentiatedPerson
5629	Richard Arnold	Bermann	 	http://d-nb.info/gnd/119292254	Bermann, Richard A.	1883	1939	Wien	Saratoga Springs, NY	Journalist | Schriftsteller	http://de.wikipedia.org/wiki/Richard_Arnold_Bermann	Pseudonym
5636	Hans	Tombrock	 	http://d-nb.info/gnd/119519437	Tombrock, Hans	1895	1966	Benninghofen	Stuttgart	Künstler | Maler | Graphiker | Zeichner | Hochschullehrer	http://de.wikipedia.org/wiki/Hans_Tombrock	DifferentiatedPerson
5645	Max	Sievers	 	http://d-nb.info/gnd/129962406	Sievers, Max	1887	1944	Berlin	Brandenburg an der Havel	Politiker | Journalist	http://de.wikipedia.org/wiki/Max_Sievers	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609749	Müller, Richard	1862	 	 	 	 	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609730	Müller, Richard	1830	1904	 	 	Dirigent | Komponist	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609773	Müller, Richard Heinrich	1843	1915	 	 	Germanist | Bibliothekar | Archivar	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117601993	Müller, Ludwig Richard	 	 	 	 	Schriftsteller	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/119189100	Müller, Richard	1874	1954	 	Dresden-Loschwitz	Künstler | Graphiker	http://de.wikipedia.org/wiki/Richard_M%C3%BCller_%28K%C3%BCnstler%29	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117744263	Müller, Richard	1904	 	 	 	 	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609625	Müller, Paul Richard	 	 	 	 	 	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609676	Müller, Richard	1873	 	 	 	Politiker | Abgeordneter | Jurist | Rechtsanwalt	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609692	Müller, Richard	1861	1924	Obermoschel	 	Schriftsteller	http://de.wikipedia.org/wiki/Richard_M%C3%BCller_%28Autor%29	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/117609706	Müller, Richard	 	 	 	 	 	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/118785249	Müller-Freienfels, Richard	1882	1949	Bad Ems	Weilburg	Psychologe | Philosoph	http://de.wikipedia.org/wiki/Richard_M%C3%BCller-Freienfels	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/13410515X	Müller, Richard	1880	1943	Weira	Berlin	Politiker | Metallarbeiter	http://de.wikipedia.org/wiki/Richard_M%C3%BCller_%28USPD%29	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/189488433	Müller, K. Richard	 	 	 	 	 	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/171759206	Mueller, Richard E.	 	 	 	 	 	 	DifferentiatedPerson
5651	Richard	Mueller	 	http://d-nb.info/gnd/17370333X	Müller, Richard	 	 	 	 	 	 	DifferentiatedPerson
